_id,Ngày,Quốc gia,Thành phố,Phân loại,Count,Min,Max,Meidan,Variance
17328,2020-05-18T00:00:00,VN,Hạ Long,pm10,24,11,19,14,77.97
17329,2020-10-13T00:00:00,VN,Hạ Long,pm10,24,16,39,25,310.14
17330,2020-11-15T00:00:00,VN,Hạ Long,pm10,24,12,23,19,118.97
17331,2020-12-24T00:00:00,VN,Hạ Long,pm10,24,14,35,16,330.85
17332,2020-04-04T00:00:00,VN,Hạ Long,pm10,24,14,31,22,238.84
17333,2020-05-07T00:00:00,VN,Hạ Long,pm10,24,4,15,9,107.66
17334,2020-08-20T00:00:00,VN,Hạ Long,pm10,24,5,14,9,63.03
17335,2020-05-17T00:00:00,VN,Hạ Long,pm10,24,7,17,11,75.49
17336,2020-06-30T00:00:00,VN,Hạ Long,pm10,24,8,20,11,77.32
17337,2020-09-26T00:00:00,VN,Hạ Long,pm10,24,3,13,6,95.87
17338,2020-12-30T00:00:00,VN,Hạ Long,pm10,24,13,42,23,602.83
17339,2021-01-01T00:00:00,VN,Hạ Long,pm10,24,19,29,23,72.75
17340,2020-01-15T00:00:00,VN,Hạ Long,pm10,24,25,46,33,361.29
17341,2020-02-17T00:00:00,VN,Hạ Long,pm10,12,43,62,54,419.09
17342,2020-10-03T00:00:00,VN,Hạ Long,pm10,24,34,99,51,2587.17
17343,2021-10-01T00:00:00,VN,Hạ Long,pm10,24,21,51,34,1043.19
17344,2020-08-13T00:00:00,VN,Hạ Long,pm10,24,3,12,7,56.5
17345,2020-01-20T00:00:00,VN,Hạ Long,pm10,24,27,65,60,2251.23
17346,2020-02-21T00:00:00,VN,Hạ Long,pm10,24,35,59,48,318.24
17347,2020-03-27T00:00:00,VN,Hạ Long,pm10,24,15,26,22,121.72
17348,2020-07-13T00:00:00,VN,Hạ Long,pm10,24,10,21,12,114.78
17349,2020-03-10T00:00:00,VN,Hạ Long,pm10,24,3,12,6,39.98
17350,2020-10-22T00:00:00,VN,Hạ Long,pm10,24,11,37,21,569.84
17351,2020-11-29T00:00:00,VN,Hạ Long,pm10,24,9,34,21,482.83
17352,2020-01-01T00:00:00,VN,Hạ Long,pm10,24,40,61,52,291.3
17353,2020-04-03T00:00:00,VN,Hạ Long,pm10,24,4,36,11,1405.2
17354,2020-05-15T00:00:00,VN,Hạ Long,pm10,24,8,13,12,31.01
17355,2020-04-28T00:00:00,VN,Hạ Long,pm10,24,31,55,40,567.54
17356,2020-12-09T00:00:00,VN,Hạ Long,pm10,24,4,13,6,53.62
17357,2020-11-01T00:00:00,VN,Hạ Long,pm10,24,24,54,33,842.01
17358,2020-02-28T00:00:00,VN,Hạ Long,pm10,47,13,44,23,470.84
17359,2020-03-20T00:00:00,VN,Hạ Long,pm10,24,12,36,24,644.28
17360,2020-12-04T00:00:00,VN,Hạ Long,pm10,24,25,114,38,4936.45
17361,2020-06-25T00:00:00,VN,Hạ Long,pm10,72,6,56,13,737.96
17362,2020-07-28T00:00:00,VN,Hạ Long,pm10,24,10,26,13,210.44
17363,2020-07-09T00:00:00,VN,Hạ Long,pm10,24,4,15,8,68.41
17364,2020-10-30T00:00:00,VN,Hạ Long,pm10,24,9,21,12,115
17365,2020-10-02T00:00:00,VN,Hạ Long,pm10,24,12,43,32,855.87
17366,2020-03-31T00:00:00,VN,Hạ Long,pm10,24,17,43,28,619.55
17367,2020-10-04T00:00:00,VN,Hạ Long,pm10,24,21,57,33,1059.93
17368,2020-12-23T00:00:00,VN,Hạ Long,pm10,24,23,37,34,181.14
17369,2020-03-28T00:00:00,VN,Hạ Long,pm10,24,15,44,36,913.03
17370,2020-05-20T00:00:00,VN,Hạ Long,pm10,24,12,23,14,80.42
17371,2020-07-17T00:00:00,VN,Hạ Long,pm10,24,9,26,12,145.2
17372,2020-10-09T00:00:00,VN,Hạ Long,pm10,24,3,14,6,69.28
17373,2020-12-10T00:00:00,VN,Hạ Long,pm10,24,19,37,25,225.8
17374,2020-10-21T00:00:00,VN,Hạ Long,pm10,24,11,30,18,293.02
17375,2020-06-12T00:00:00,VN,Hạ Long,pm10,24,23,37,28,149.55
17376,2020-01-22T00:00:00,VN,Hạ Long,pm10,24,22,53,40,1162.88
17377,2020-08-03T00:00:00,VN,Hạ Long,pm10,24,17,48,27,617.32
17378,2020-06-06T00:00:00,VN,Hạ Long,pm10,24,6,20,12,199.55
17379,2020-08-29T00:00:00,VN,Hạ Long,pm10,24,6,15,8,60
17380,2021-01-20T00:00:00,VN,Hạ Long,pm10,15,30,53,51,795.24
17381,2020-06-03T00:00:00,VN,Hạ Long,pm10,24,13,36,27,640.8
17382,2020-10-05T00:00:00,VN,Hạ Long,pm10,24,15,35,17,261.67
17383,2020-07-26T00:00:00,VN,Hạ Long,pm10,24,4,17,8,166.01
17384,2020-11-27T00:00:00,VN,Hạ Long,pm10,24,22,51,30,769.98
17385,2020-04-16T00:00:00,VN,Hạ Long,pm10,24,22,47,34,574.77
17386,2020-09-08T00:00:00,VN,Hạ Long,pm10,24,5,11,7,36.36
17387,2020-10-15T00:00:00,VN,Hạ Long,pm10,24,1,11,2,135.58
17388,2020-12-16T00:00:00,VN,Hạ Long,pm10,24,5,18,11,216.94
17389,2020-07-07T00:00:00,VN,Hạ Long,pm10,24,11,27,14,147.37
17390,2020-12-02T00:00:00,VN,Hạ Long,pm10,24,25,44,38,353.46
17391,2020-05-24T00:00:00,VN,Hạ Long,pm10,24,8,45,28,1164.06
17392,2020-06-24T00:00:00,VN,Hạ Long,pm10,72,4,29,12,267.25
17393,2020-09-24T00:00:00,VN,Hạ Long,pm10,24,5,26,9,315.63
17394,2020-01-12T00:00:00,VN,Hạ Long,pm10,24,27,51,35,382.16
17395,2021-01-14T00:00:00,VN,Hạ Long,pm10,24,32,61,42,626.67
17396,2020-04-20T00:00:00,VN,Hạ Long,pm10,24,13,39,19,314.78
17397,2020-11-05T00:00:00,VN,Hạ Long,pm10,24,8,23,13,157.37
17398,2020-08-31T00:00:00,VN,Hạ Long,pm10,24,9,15,11,38.19
17399,2020-11-09T00:00:00,VN,Hạ Long,pm10,24,3,9,6,24.06
17400,2020-09-29T00:00:00,VN,Hạ Long,pm10,24,3,18,14,191.88
17401,2020-09-10T00:00:00,VN,Hạ Long,pm10,24,10,24,16,161.45
17402,2020-12-15T00:00:00,VN,Hạ Long,pm10,24,6,12,8,49.98
17403,2020-03-30T00:00:00,VN,Hạ Long,pm10,24,13,50,26,1158.1
17404,2020-02-04T00:00:00,VN,Hạ Long,pm10,24,28,44,31,312.01
17405,2020-12-08T00:00:00,VN,Hạ Long,pm10,24,6,17,9,100.58
17406,2020-08-27T00:00:00,VN,Hạ Long,pm10,24,10,20,16,71.72
17407,2020-01-11T00:00:00,VN,Hạ Long,pm10,24,20,38,23,277.97
17408,2020-08-12T00:00:00,VN,Hạ Long,pm10,24,22,47,27,263.19
17409,2021-11-01T00:00:00,VN,Hạ Long,pm10,24,19,50,34,997.37
17410,2020-04-02T00:00:00,VN,Hạ Long,pm10,24,13,40,29,672.59
17411,2020-04-23T00:00:00,VN,Hạ Long,pm10,24,10,33,14,253.89
17412,2020-06-14T00:00:00,VN,Hạ Long,pm10,24,7,18,12,142.54
17413,2020-08-22T00:00:00,VN,Hạ Long,pm10,24,5,19,8,140.85
17414,2020-09-14T00:00:00,VN,Hạ Long,pm10,23,6,19,10,121.19
17415,2020-03-12T00:00:00,VN,Hạ Long,pm10,24,23,42,30,257.61
17416,2020-12-11T00:00:00,VN,Hạ Long,pm10,24,24,46,34,535.63
17417,2020-12-26T00:00:00,VN,Hạ Long,pm10,24,28,52,44,644.77
17418,2020-09-28T00:00:00,VN,Hạ Long,pm10,24,7,17,11,49.11
17419,2020-10-20T00:00:00,VN,Hạ Long,pm10,24,9,27,16,349.49
17420,2020-10-24T00:00:00,VN,Hạ Long,pm10,24,22,66,36,1593.91
17421,2020-07-27T00:00:00,VN,Hạ Long,pm10,24,9,24,14,155.36
17422,2020-06-08T00:00:00,VN,Hạ Long,pm10,24,5,10,6,33.03
17423,2020-01-10T00:00:00,VN,Hạ Long,pm10,24,5,17,13,126.5
17424,2021-08-01T00:00:00,VN,Hạ Long,pm10,24,8,19,11,92.16
17425,2020-07-01T00:00:00,VN,Hạ Long,pm10,13,26,45,34,407.44
17426,2020-01-30T00:00:00,VN,Hạ Long,pm10,24,37,68,40,891.29
17427,2020-06-18T00:00:00,VN,Hạ Long,pm10,24,5,18,8,122.32
17428,2020-02-13T00:00:00,VN,Hạ Long,pm10,24,18,33,24,138.84
17429,2020-11-12T00:00:00,VN,Hạ Long,pm10,24,32,48,35,192.01
17430,2020-03-26T00:00:00,VN,Hạ Long,pm10,24,14,29,21,168.91
17431,2020-04-07T00:00:00,VN,Hạ Long,pm10,24,4,16,8,127.54
17432,2020-11-08T00:00:00,VN,Hạ Long,pm10,24,4,14,8,74.71
17433,2020-10-25T00:00:00,VN,Hạ Long,pm10,24,22,36,28,183.48
17434,2021-05-01T00:00:00,VN,Hạ Long,pm10,24,37,55,51,345.8
17435,2020-06-01T00:00:00,VN,Hạ Long,pm10,24,25,44,31,169.11
17436,2020-01-17T00:00:00,VN,Hạ Long,pm10,24,22,51,33,740.87
17437,2020-03-03T00:00:00,VN,Hạ Long,pm10,8,20,29,22,118.39
17438,2020-05-11T00:00:00,VN,Hạ Long,pm10,20,25,45,33,403.68
17439,2020-11-18T00:00:00,VN,Hạ Long,pm10,24,8,16,12,66.01
17440,2021-03-01T00:00:00,VN,Hạ Long,pm10,24,30,44,36,139.93
17441,2020-01-14T00:00:00,VN,Hạ Long,pm10,24,26,58,49,1599.98
17442,2020-06-29T00:00:00,VN,Hạ Long,pm10,24,10,32,12,394.71
17443,2020-08-17T00:00:00,VN,Hạ Long,pm10,9,2,5,2,15
17444,2020-10-07T00:00:00,VN,Hạ Long,pm10,24,9,24,16,145.2
17445,2020-12-21T00:00:00,VN,Hạ Long,pm10,24,22,49,33,573.32
17446,2020-12-29T00:00:00,VN,Hạ Long,pm10,24,17,30,20,136.07
17447,2021-01-15T00:00:00,VN,Hạ Long,pm10,24,29,47,39,264.76
17448,2020-01-05T00:00:00,VN,Hạ Long,pm10,24,13,24,17,143.7
17449,2020-03-07T00:00:00,VN,Hạ Long,pm10,12,6,15,10,70.61
17450,2020-09-07T00:00:00,VN,Hạ Long,pm10,24,9,31,13,385.14
17451,2020-05-29T00:00:00,VN,Hạ Long,pm10,24,7,30,20,572.59
17452,2020-07-16T00:00:00,VN,Hạ Long,pm10,24,9,36,12,490.85
17453,2020-07-20T00:00:00,VN,Hạ Long,pm10,24,8,18,11,52.45
17454,2020-02-08T00:00:00,VN,Hạ Long,pm10,15,2,12,4,82.67
17455,2020-06-09T00:00:00,VN,Hạ Long,pm10,24,3,8,5,25.8
17456,2020-11-02T00:00:00,VN,Hạ Long,pm10,24,38,53,46,173.84
17457,2020-03-04T00:00:00,VN,Hạ Long,pm10,24,27,42,38,310.85
17458,2020-09-05T00:00:00,VN,Hạ Long,pm10,24,15,24,18,54.33
17459,2020-01-08T00:00:00,VN,Hạ Long,pm10,24,6,21,11,169.11
17460,2020-09-13T00:00:00,VN,Hạ Long,pm10,24,4,12,7,50.65
17461,2020-10-10T00:00:00,VN,Hạ Long,pm10,22,9,22,15,213.94
17462,2020-01-19T00:00:00,VN,Hạ Long,pm10,24,30,56,43,931.23
17463,2020-01-29T00:00:00,VN,Hạ Long,pm10,24,28,61,42,897.1
17464,2020-06-16T00:00:00,VN,Hạ Long,pm10,24,7,25,9,216.79
17465,2020-02-03T00:00:00,VN,Hạ Long,pm10,24,20,33,26,144.18
17466,2020-07-15T00:00:00,VN,Hạ Long,pm10,24,7,19,10,89.57
17467,2020-11-25T00:00:00,VN,Hạ Long,pm10,24,15,23,20,64.93
17468,2020-11-21T00:00:00,VN,Hạ Long,pm10,24,4,21,7,145.8
17469,2020-03-06T00:00:00,VN,Hạ Long,pm10,24,7,18,11,75.36
17470,2020-06-21T00:00:00,VN,Hạ Long,pm10,24,9,29,13,341.72
17471,2020-06-22T00:00:00,VN,Hạ Long,pm10,35,4,22,14,202.47
17472,2020-07-23T00:00:00,VN,Hạ Long,pm10,24,3,14,7,125.22
17473,2020-08-30T00:00:00,VN,Hạ Long,pm10,24,7,14,9,47.37
17474,2019-12-30T00:00:00,VN,Hạ Long,pm10,24,48,84,63,969.57
17475,2020-04-25T00:00:00,VN,Hạ Long,pm10,24,12,500,27,195415
17476,2020-02-05T00:00:00,VN,Hạ Long,pm10,24,10,20,17,87.17
17477,2020-09-18T00:00:00,VN,Hạ Long,pm10,24,4,15,7,66.07
17478,2020-05-12T00:00:00,VN,Hạ Long,pm10,24,16,49,29,1200.42
17479,2021-01-17T00:00:00,VN,Hạ Long,pm10,24,28,63,47,884.76
17480,2020-07-04T00:00:00,VN,Hạ Long,pm10,24,10,34,18,415.58
17481,2020-05-31T00:00:00,VN,Hạ Long,pm10,14,9,18,12,101.32
17482,2020-09-06T00:00:00,VN,Hạ Long,pm10,24,6,27,12,332.16
17483,2020-08-19T00:00:00,VN,Hạ Long,pm10,24,4,14,7,94.71
17484,2020-09-22T00:00:00,VN,Hạ Long,pm10,24,2,9,3,23.7
17485,2020-01-03T00:00:00,VN,Hạ Long,pm10,48,20,53,28,590.81
17486,2020-03-19T00:00:00,VN,Hạ Long,pm10,24,9,46,19,1288.91
17487,2020-05-04T00:00:00,VN,Hạ Long,pm10,24,5,22,12,251.01
17488,2021-06-01T00:00:00,VN,Hạ Long,pm10,24,51,72,53,262.16
17489,2020-08-04T00:00:00,VN,Hạ Long,pm10,24,23,47,42,528.24
17490,2020-07-25T00:00:00,VN,Hạ Long,pm10,18,5,17,8,118.99
17491,2020-08-08T00:00:00,VN,Hạ Long,pm10,24,5,17,10,88.7
17492,2020-10-08T00:00:00,VN,Hạ Long,pm10,24,5,16,9,91.52
17493,2020-08-14T00:00:00,VN,Hạ Long,pm10,24,2,18,5,238.48
17494,2020-01-24T00:00:00,VN,Hạ Long,pm10,24,21,40,30,186.3
17495,2020-02-29T00:00:00,VN,Hạ Long,pm10,25,15,52,26,775.23
17496,2020-03-16T00:00:00,VN,Hạ Long,pm10,24,12,54,19,2079.06
17497,2020-09-27T00:00:00,VN,Hạ Long,pm10,24,3,19,11,170.36
17498,2020-10-18T00:00:00,VN,Hạ Long,pm10,24,10,22,14,175.92
17499,2020-06-15T00:00:00,VN,Hạ Long,pm10,24,3,16,9,142.32
17500,2020-04-10T00:00:00,VN,Hạ Long,pm10,24,6,13,7,24.06
17501,2020-01-18T00:00:00,VN,Hạ Long,pm10,24,33,59,48,652.75
17502,2020-01-04T00:00:00,VN,Hạ Long,pm10,24,17,56,37,1619.98
17503,2020-04-15T00:00:00,VN,Hạ Long,pm10,24,31,53,44,339.55
17504,2020-12-06T00:00:00,VN,Hạ Long,pm10,24,10,20,12,66.96
17505,2020-09-12T00:00:00,VN,Hạ Long,pm10,24,24,41,29,196.45
17506,2020-10-12T00:00:00,VN,Hạ Long,pm10,24,30,60,39,702.83
17507,2020-07-02T00:00:00,VN,Hạ Long,pm10,24,18,39,32,276.74
17508,2020-03-17T00:00:00,VN,Hạ Long,pm10,24,15,52,36,1757.97
17509,2020-05-16T00:00:00,VN,Hạ Long,pm10,24,9,23,11,117.81
17510,2020-09-01T00:00:00,VN,Hạ Long,o3,24,3,20,12,248.24
17511,2020-01-19T00:00:00,VN,Hạ Long,o3,24,1,7,4,26.5
17512,2020-04-01T00:00:00,VN,Hạ Long,o3,24,2,16,11,180.42
17513,2020-05-08T00:00:00,VN,Hạ Long,o3,24,7,11,9,16.45
17514,2020-12-08T00:00:00,VN,Hạ Long,o3,24,14,19,18,30.65
17515,2020-10-10T00:00:00,VN,Hạ Long,o3,22,12,37,19,342.51
17516,2020-09-02T00:00:00,VN,Hạ Long,o3,24,4,10,6,30.42
17517,2020-06-03T00:00:00,VN,Hạ Long,o3,24,2,6,3,8.68
17518,2020-07-04T00:00:00,VN,Hạ Long,o3,24,3,11,5,42.16
17519,2020-06-05T00:00:00,VN,Hạ Long,o3,24,7,12,9,9.84
17520,2020-08-31T00:00:00,VN,Hạ Long,o3,24,7,64,27,2526.07
17521,2020-10-28T00:00:00,VN,Hạ Long,o3,24,7,37,27,830.71
17522,2020-11-15T00:00:00,VN,Hạ Long,o3,24,7,32,14,411.3
17523,2020-09-12T00:00:00,VN,Hạ Long,o3,24,3,39,14,1276.79
17524,2020-11-02T00:00:00,VN,Hạ Long,o3,24,2,15,5,132.97
17525,2020-01-20T00:00:00,VN,Hạ Long,o3,24,1,7,2,33.89
17526,2020-01-04T00:00:00,VN,Hạ Long,o3,24,3,5,4,5.2
17527,2020-05-04T00:00:00,VN,Hạ Long,o3,24,3,7,5,16.94
17528,2020-11-04T00:00:00,VN,Hạ Long,o3,24,2,14,6,134.76
17529,2020-06-20T00:00:00,VN,Hạ Long,o3,24,11,18,14,37.66
17530,2020-06-30T00:00:00,VN,Hạ Long,o3,24,15,21,19,27.23
17531,2020-05-07T00:00:00,VN,Hạ Long,o3,24,11,15,14,12.1
17532,2020-10-01T00:00:00,VN,Hạ Long,o3,24,4,15,10,147.54
17533,2020-10-18T00:00:00,VN,Hạ Long,o3,24,9,25,17,267.37
17534,2020-03-22T00:00:00,VN,Hạ Long,o3,24,6,14,8,35.63
17535,2020-03-28T00:00:00,VN,Hạ Long,o3,24,8,11,10,8.62
17536,2020-04-19T00:00:00,VN,Hạ Long,o3,24,5,10,7,27.66
17537,2020-05-22T00:00:00,VN,Hạ Long,o3,24,10,24,14,133.26
17538,2020-05-29T00:00:00,VN,Hạ Long,o3,24,5,22,16,173.89
17539,2020-04-11T00:00:00,VN,Hạ Long,o3,24,9,38,24,629.28
17540,2020-07-12T00:00:00,VN,Hạ Long,o3,24,14,34,22,329.4
17541,2020-01-31T00:00:00,VN,Hạ Long,o3,24,3,28,10,710.15
17542,2020-02-22T00:00:00,VN,Hạ Long,o3,24,2,27,13,712.16
17543,2020-04-28T00:00:00,VN,Hạ Long,o3,24,2,36,15,1166.3
17544,2020-05-05T00:00:00,VN,Hạ Long,o3,24,8,12,10,11.88
17545,2020-06-24T00:00:00,VN,Hạ Long,o3,72,6,39,22,449.14
17546,2020-01-07T00:00:00,VN,Hạ Long,o3,24,14,22,18,64.93
17547,2020-04-08T00:00:00,VN,Hạ Long,o3,24,8,12,9,20.71
17548,2020-10-27T00:00:00,VN,Hạ Long,o3,24,8,45,21,1170.14
17549,2020-08-02T00:00:00,VN,Hạ Long,o3,24,3,15,6,85.8
17550,2021-07-01T00:00:00,VN,Hạ Long,o3,24,12,38,19,557.61
17551,2020-02-11T00:00:00,VN,Hạ Long,o3,24,5,63,9,2113.91
17552,2020-11-21T00:00:00,VN,Hạ Long,o3,24,3,20,11,287.83
17553,2020-02-12T00:00:00,VN,Hạ Long,o3,24,13,37,23,467.75
17554,2020-12-31T00:00:00,VN,Hạ Long,o3,24,10,37,24,931.72
17555,2020-01-09T00:00:00,VN,Hạ Long,o3,24,13,135,23,18936.1
17556,2020-04-06T00:00:00,VN,Hạ Long,o3,24,14,18,16,12.16
17557,2020-07-18T00:00:00,VN,Hạ Long,o3,24,15,19,16,18.68
17558,2020-04-10T00:00:00,VN,Hạ Long,o3,24,3,19,8,168.41
17559,2020-12-17T00:00:00,VN,Hạ Long,o3,24,2,15,5,144.35
17560,2020-01-05T00:00:00,VN,Hạ Long,o3,24,5,18,10,188.53
17561,2020-05-27T00:00:00,VN,Hạ Long,o3,24,8,23,13,238.97
17562,2020-09-06T00:00:00,VN,Hạ Long,o3,24,15,20,17,15.87
17563,2020-06-17T00:00:00,VN,Hạ Long,o3,24,10,17,13,39.55
17564,2020-12-09T00:00:00,VN,Hạ Long,o3,24,6,16,9,83.32
17565,2020-05-14T00:00:00,VN,Hạ Long,o3,24,6,18,13,137.39
17566,2020-02-02T00:00:00,VN,Hạ Long,o3,24,2,10,4,45.2
17567,2020-12-02T00:00:00,VN,Hạ Long,o3,24,1,11,8,91.01
17568,2020-11-07T00:00:00,VN,Hạ Long,o3,24,7,22,18,235.2
17569,2020-11-26T00:00:00,VN,Hạ Long,o3,24,3,43,25,1558.97
17570,2020-01-17T00:00:00,VN,Hạ Long,o3,24,1,4,2,4.62
17571,2020-06-13T00:00:00,VN,Hạ Long,o3,24,10,18,14,61.72
17572,2020-12-07T00:00:00,VN,Hạ Long,o3,24,14,22,19,47.54
17573,2020-06-12T00:00:00,VN,Hạ Long,o3,24,7,35,19,448.41
17574,2020-08-12T00:00:00,VN,Hạ Long,o3,24,8,30,20,478.97
17575,2020-01-01T00:00:00,VN,Hạ Long,o3,24,5,11,6,29.55
17576,2020-03-30T00:00:00,VN,Hạ Long,o3,24,3,12,6,64.18
17577,2020-07-14T00:00:00,VN,Hạ Long,o3,24,11,17,14,25.8
17578,2020-08-17T00:00:00,VN,Hạ Long,o3,12,4,13,7,59.7
17579,2020-05-11T00:00:00,VN,Hạ Long,o3,20,8,116,26,15562.2
17580,2021-01-01T00:00:00,VN,Hạ Long,o3,24,16,43,30,741.29
17581,2020-01-27T00:00:00,VN,Hạ Long,o3,24,2,13,9,86.67
17582,2021-04-01T00:00:00,VN,Hạ Long,o3,24,18,48,29,554.18
17583,2021-09-01T00:00:00,VN,Hạ Long,o3,24,14,34,26,193.89
17584,2020-11-03T00:00:00,VN,Hạ Long,o3,24,3,17,7,239.93
17585,2020-03-04T00:00:00,VN,Hạ Long,o3,24,3,7,4,12.16
17586,2020-10-05T00:00:00,VN,Hạ Long,o3,24,12,24,15,89.55
17587,2020-05-21T00:00:00,VN,Hạ Long,o3,24,10,23,18,139.11
17588,2020-05-06T00:00:00,VN,Hạ Long,o3,24,14,20,17,22.61
17589,2020-09-07T00:00:00,VN,Hạ Long,o3,24,11,25,18,155.87
17590,2020-09-13T00:00:00,VN,Hạ Long,o3,24,6,17,7,124.57
17591,2020-09-15T00:00:00,VN,Hạ Long,o3,16,5,28,6,588
17592,2020-01-30T00:00:00,VN,Hạ Long,o3,24,6,23,14,199.55
17593,2021-08-01T00:00:00,VN,Hạ Long,o3,24,10,22,16,106.5
17594,2020-12-15T00:00:00,VN,Hạ Long,o3,24,4,15,8,78.53
17595,2020-01-26T00:00:00,VN,Hạ Long,o3,24,2,11,7,55.36
17596,2020-05-19T00:00:00,VN,Hạ Long,o3,24,8,23,16,215.63
17597,2020-06-23T00:00:00,VN,Hạ Long,o3,72,6,34,20,300.4
17598,2020-11-10T00:00:00,VN,Hạ Long,o3,24,10,30,23,239.84
17599,2020-10-26T00:00:00,VN,Hạ Long,o3,24,12,49,27,1036.23
17600,2020-01-12T00:00:00,VN,Hạ Long,o3,24,5,29,22,585.8
17601,2020-05-01T00:00:00,VN,Hạ Long,o3,24,2,21,17,307.81
17602,2020-08-25T00:00:00,VN,Hạ Long,o3,24,4,46,20,2399.11
17603,2020-08-29T00:00:00,VN,Hạ Long,o3,24,8,32,23,602.01
17604,2020-02-09T00:00:00,VN,Hạ Long,o3,24,8,143,25,21405.4
17605,2020-03-12T00:00:00,VN,Hạ Long,o3,24,11,40,21,685.05
17606,2020-12-28T00:00:00,VN,Hạ Long,o3,24,3,23,7,419.11
17607,2021-01-19T00:00:00,VN,Hạ Long,o3,24,10,104,34,11766.7
17608,2020-06-08T00:00:00,VN,Hạ Long,o3,24,6,15,9,61.72
17609,2020-03-03T00:00:00,VN,Hạ Long,o3,8,4,13,4,95.54
17610,2020-03-20T00:00:00,VN,Hạ Long,o3,24,4,6,5,4.93
17611,2020-04-27T00:00:00,VN,Hạ Long,o3,24,7,26,12,358.26
17612,2020-03-08T00:00:00,VN,Hạ Long,o3,9,8,12,9,16.94
17613,2020-12-21T00:00:00,VN,Hạ Long,o3,24,5,40,27,1066.36
17614,2020-02-28T00:00:00,VN,Hạ Long,o3,47,2,24,9,390.1
17615,2020-05-24T00:00:00,VN,Hạ Long,o3,24,6,22,17,186.88
17616,2020-05-26T00:00:00,VN,Hạ Long,o3,24,8,15,12,48.53
17617,2020-06-28T00:00:00,VN,Hạ Long,o3,54,13,24,17,71.94
17618,2020-08-21T00:00:00,VN,Hạ Long,o3,24,3,28,6,648.68
17619,2020-11-30T00:00:00,VN,Hạ Long,o3,24,9,27,18,355.65
17620,2021-02-01T00:00:00,VN,Hạ Long,o3,24,14,49,23,1219.11
17621,2021-11-01T00:00:00,VN,Hạ Long,o3,24,17,42,30,594.62
17622,2020-06-02T00:00:00,VN,Hạ Long,o3,24,2,6,2,15.05
17623,2020-02-18T00:00:00,VN,Hạ Long,o3,24,2,21,12,421.72
17624,2020-03-14T00:00:00,VN,Hạ Long,o3,24,3,12,5,94.49
17625,2020-11-05T00:00:00,VN,Hạ Long,o3,24,9,16,13,45.14
17626,2020-01-13T00:00:00,VN,Hạ Long,o3,24,2,6,2,16.45
17627,2020-03-19T00:00:00,VN,Hạ Long,o3,24,2,6,3,7.81
17628,2020-03-24T00:00:00,VN,Hạ Long,o3,24,4,11,7,62.59
17629,2020-09-10T00:00:00,VN,Hạ Long,o3,24,9,40,17,463.02
17630,2020-11-16T00:00:00,VN,Hạ Long,o3,24,6,29,13,451.14
17631,2020-12-13T00:00:00,VN,Hạ Long,o3,24,5,41,16,1110.42
17632,2020-02-23T00:00:00,VN,Hạ Long,o3,24,4,26,10,595
17633,2020-03-16T00:00:00,VN,Hạ Long,o3,24,3,11,5,42.59
17634,2020-07-06T00:00:00,VN,Hạ Long,o3,24,13,19,15,25.2
17635,2020-08-13T00:00:00,VN,Hạ Long,o3,24,7,17,12,86.88
17636,2020-12-19T00:00:00,VN,Hạ Long,o3,24,6,26,18,319.55
17637,2020-11-01T00:00:00,VN,Hạ Long,o3,24,3,13,5,95.87
17638,2020-07-01T00:00:00,VN,Hạ Long,o3,13,4,12,6,94.1
17639,2020-02-24T00:00:00,VN,Hạ Long,o3,24,3,24,15,263.02
17640,2020-11-06T00:00:00,VN,Hạ Long,o3,24,5,18,14,103.19
17641,2020-07-28T00:00:00,VN,Hạ Long,o3,24,4,20,13,206.01
17642,2020-02-08T00:00:00,VN,Hạ Long,o3,15,7,12,10,26.86
17643,2020-12-26T00:00:00,VN,Hạ Long,o3,24,2,12,6,93.91
17644,2020-02-01T00:00:00,VN,Hạ Long,o3,24,2,18,8,218.84
17645,2020-09-08T00:00:00,VN,Hạ Long,o3,24,6,17,10,86.94
17646,2020-09-14T00:00:00,VN,Hạ Long,o3,23,4,20,9,193.32
17647,2020-08-05T00:00:00,VN,Hạ Long,o3,24,12,16,14,16.79
17648,2020-03-29T00:00:00,VN,Hạ Long,o3,23,5,12,9,53.12
17649,2020-04-26T00:00:00,VN,Hạ Long,o3,24,6,14,9,58.1
17650,2020-12-12T00:00:00,VN,Hạ Long,o3,24,4,44,25,1229.98
17651,2021-06-01T00:00:00,VN,Hạ Long,o3,24,7,33,17,705.63
17652,2020-01-22T00:00:00,VN,Hạ Long,o3,24,2,10,7,86.36
17653,2020-10-24T00:00:00,VN,Hạ Long,o3,24,17,112,36,8838.53
17654,2020-05-02T00:00:00,VN,Hạ Long,o3,24,1,4,2,4.62
17655,2020-07-02T00:00:00,VN,Hạ Long,o3,24,2,11,2,81.29
17656,2020-02-05T00:00:00,VN,Hạ Long,o3,24,5,10,8,23.46
17657,2020-12-05T00:00:00,VN,Hạ Long,o3,24,8,22,12,141.67
17658,2020-07-29T00:00:00,VN,Hạ Long,o3,24,11,22,16,72.97
17659,2020-09-17T00:00:00,VN,Hạ Long,o3,24,4,24,12,364.27
17660,2020-10-11T00:00:00,VN,Hạ Long,o3,24,23,57,31,922.45
17661,2020-01-21T00:00:00,VN,Hạ Long,o3,24,1,8,4,33.62
17662,2020-07-03T00:00:00,VN,Hạ Long,o3,24,2,12,6,99.84
