Province,Address,Province Latitude,Province Longitude,Date,AQI,CO,NO2,O3,PM-10,PM-2.5,SO2,Primary Pollutant,Fog,Humidity,Temperature,Wind Speed,Pressure
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-06-21,93,87.62933750221947,11.901960784313726,11.0,2.6999999999999997,32.16017316017316,23.928320906513942,CO,26.6,75.3,31.5,2.0,987.4
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-06-22,93,87.62933750221947,11.901960784313726,15.0,2.6999999999999997,32.16017316017316,23.928320906513942,CO,29.0,91.7,30.5,1.0,990.4
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-06-23,93,87.62933750221947,11.901960784313726,2.0,2.6999999999999997,32.16017316017316,23.928320906513942,CO,23.6,96.5,24.2,2.0,992.0
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-06-24,93,87.62933750221947,11.901960784313726,4.0,2.6999999999999997,32.16017316017316,23.928320906513942,CO,28.5,94.9,29.4,3.0,990.3
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-06-26,93,87.62933750221947,11.901960784313726,6.0,2.6999999999999997,32.16017316017316,23.928320906513942,CO,27.9,76.4,32.6,1.0,991.4
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-06-28,93,87.62933750221947,11.901960784313726,11.0,2.6999999999999997,32.16017316017316,23.928320906513942,CO,27.6,71.7,33.4,2.0,988.4
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-06-29,93,87.62933750221947,11.901960784313726,5.0,2.6999999999999997,32.16017316017316,23.928320906513942,CO,26.5,84.9,29.3,2.0,987.8
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-07-05,93,87.62933750221947,16.0,6.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,28.4,79.1,32.5,2.0,992.5
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-07-06,93,87.62933750221947,13.0,3.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,26.8,90.5,28.5,1.0,992.0
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-07-14,93,87.62933750221947,8.0,5.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,26.9,77.1,31.4,2.0,994.5
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-07-23,93,87.62933750221947,17.0,3.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,25.4,98.8,25.6,2.0,984.6
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-07-25,93,87.62933750221947,13.0,7.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,27.3,96.0,28.0,1.0,987.4
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-07-28,93,87.62933750221947,25.0,3.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,28.5,81.4,32.1,2.0,984.0
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-07-31,93,87.62933750221947,15.0,9.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,27.2,89.0,29.2,2.0,987.4
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-08-02,93,87.62933750221947,16.0,4.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,25.5,97.1,26.0,2.0,986.6
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-08-03,93,87.62933750221947,19.0,4.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,26.6,94.9,27.5,2.0,986.9
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-08-09,93,87.62933750221947,18.0,3.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,27.9,90.6,29.6,2.0,988.9
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-08-10,93,87.62933750221947,17.0,3.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,26.4,98.8,26.6,1.0,991.0
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-08-11,93,87.62933750221947,17.0,3.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,26.2,96.0,26.9,3.0,992.1
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-08-12,93,87.62933750221947,21.0,2.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,24.5,98.8,24.7,2.0,994.5
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-08-14,93,87.62933750221947,8.0,6.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,26.9,87.5,29.2,1.0,988.5
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-08-16,93,87.62933750221947,14.0,3.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,26.8,92.1,28.2,2.0,996.7
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-08-17,93,87.62933750221947,11.0,3.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,27.3,93.8,28.4,2.0,996.4
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-08-18,93,87.62933750221947,11.0,3.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,24.6,89.9,26.4,1.0,994.3
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-08-19,93,87.62933750221947,7.0,12.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,24.9,87.8,27.1,1.0,994.2
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-08-21,93,87.62933750221947,7.0,4.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,27.0,92.7,28.3,1.0,995.5
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-08-23,93,87.62933750221947,8.0,8.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,27.6,91.1,29.2,2.0,991.2
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-08-26,93,87.62933750221947,12.0,3.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,24.6,100.0,24.6,7.0,995.5
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-08-27,93,87.62933750221947,10.0,3.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,25.3,95.4,26.1,1.0,995.8
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-08-28,93,87.62933750221947,10.0,3.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,24.3,98.8,24.5,2.0,997.3
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-08-31,93,87.62933750221947,10.0,15.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,25.4,97.7,25.8,3.0,996.7
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-09-01,93,87.62933750221947,14.0,7.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,24.4,93.1,25.6,1.0,996.1
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-09-04,93,87.62933750221947,6.0,8.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,27.7,75.9,32.5,1.0,992.6
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-09-06,93,87.62933750221947,13.0,3.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,25.5,98.2,25.8,2.0,997.9
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-09-08,93,87.62933750221947,11.0,4.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,24.4,96.5,25.0,1.0,995.2
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-09-10,93,87.62933750221947,12.0,13.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,26.7,67.3,33.6,3.0,995.0
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-09-17,93,87.62933750221947,12.0,2.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,23.8,96.5,24.4,2.0,997.9
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-09-21,93,87.62933750221947,10.0,12.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,24.7,85.7,27.3,2.0,998.5
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-09-23,93,87.62933750221947,11.0,3.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,26.8,87.4,29.1,1.0,999.6
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-09-30,93,87.62933750221947,9.0,10.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,26.9,78.4,31.1,2.0,997.7
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-10-08,93,87.62933750221947,11.0,14.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,20.7,69.3,26.8,3.0,990.9
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-10-11,93,87.62933750221947,10.0,7.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,24.0,100.0,24.0,3.0,994.1
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-10-14,93,87.62933750221947,8.0,7.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,24.5,98.8,24.7,2.0,995.7
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-10-18,93,87.62933750221947,8.0,6.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,18.0,97.5,18.4,3.0,1005.6
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-10-20,93,87.62933750221947,16.0,7.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,22.6,97.0,23.1,2.0,1002.6
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-10-25,93,87.62933750221947,12.0,19.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,16.7,53.3,27.0,4.0,1002.7
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-11-01,93,87.62933750221947,14.0,8.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,23.4,98.8,23.6,3.0,1005.3
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-11-04,93,87.62933750221947,17.0,7.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,22.9,98.8,23.1,3.0,1001.3
Hạ Long,Vietnam (Tp Hạ Long),20.9416,107.1158,2021-11-07,93,87.62933750221947,13.0,6.0,44.95948827292111,32.16017316017316,23.928320906513942,CO,25.6,81.9,29.0,1.0,999.6
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-01-21,199,13.373333333333331,26.349382716049384,2.27037037037037,0.0,148.11111111111111,1.848148148148148,PM-2.5,0.0,77.0,18.0,1.5,1015.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-01-21,331,0.3,8.7,0.9,0.0,281.0,2.1,PM-2.5,0.0,77.0,18.0,1.5,1015.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-01-21,267,12.0,65.0,1.0,194.0,217.0,2.0,PM-2.5,0.0,77.0,18.0,1.5,1015.0
Hà Nội,"Trụ sở Công an P .Hàng Mã, Vietnam",21.03982,105.84726,2021-01-21,274,61.0,80.0,2.27037037037037,185.0,224.0,1.848148148148148,PM-2.5,0.0,79.5,18.0,1.2,1015.5
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-01-21,231,20.0,42.0,2.27037037037037,112.0,177.0,1.848148148148148,PM-2.5,0.0,79.5,18.0,1.2,1015.5
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-01-21,229,14.0,47.0,2.27037037037037,122.0,179.0,1.848148148148148,PM-2.5,0.0,79.5,18.0,1.2,1015.5
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-01-21,264,19.0,36.0,1.0,149.0,214.0,1.0,PM-2.5,0.0,77.0,18.0,1.2,1015.0
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-01-21,306,31.0,34.0,2.27037037037037,175.0,213.0,1.848148148148148,PM-2.5,0.0,79.5,18.0,1.2,1015.5
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-01-21,216,13.0,33.0,2.27037037037037,105.0,166.0,1.848148148148148,PM-2.5,0.0,79.5,18.0,1.2,1015.5
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-01-21,376,38.0,31.0,2.27037037037037,177.0,221.0,1.848148148148148,PM-2.5,0.0,79.5,18.0,1.2,1015.5
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-01-21,241,17.0,26.349382716049384,2.27037037037037,130.0,191.0,1.848148148148148,PM-2.5,0.0,82.0,18.0,1.0,1016.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-01-22,199,13.373333333333331,26.349382716049384,2.27037037037037,0.0,148.11111111111111,1.848148148148148,PM-2.5,0.0,53.0,22.0,2.0,1015.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-01-22,239,0.1,8.7,4.9,0.0,189.0,3.1,PM-2.5,0.0,51.0,22.5,2.3,1014.5
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-01-22,239,12.0,42.0,1.0,156.0,189.0,2.0,PM-2.5,0.0,58.0,22.0,2.0,1016.0
Hà Nội,"Trụ sở Công an P .Hàng Mã, Vietnam",21.03982,105.84726,2021-01-22,476,48.0,47.0,2.27037037037037,157.0,191.0,1.848148148148148,PM-2.5,0.0,58.0,22.0,2.0,1016.0
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-01-22,211,9.0,31.0,2.27037037037037,90.0,161.0,1.848148148148148,PM-2.5,0.0,53.0,22.0,2.0,1015.0
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-01-22,214,7.0,30.0,2.27037037037037,114.0,164.0,1.848148148148148,PM-2.5,0.0,58.0,22.0,2.0,1016.0
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-01-22,233,9.0,20.0,2.0,126.0,183.0,1.0,PM-2.5,0.0,58.0,22.0,2.0,1016.0
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-01-22,236,14.0,25.0,2.27037037037037,151.0,186.0,1.848148148148148,PM-2.5,0.0,58.0,22.0,2.0,1016.0
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-01-22,208,7.0,20.0,2.27037037037037,94.0,158.0,1.848148148148148,PM-2.5,0.0,53.0,22.0,2.0,1015.0
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-01-22,238,17.0,37.0,2.27037037037037,152.0,188.0,1.848148148148148,PM-2.5,0.0,53.0,22.0,2.0,1015.0
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-01-22,209,9.0,26.349382716049384,2.27037037037037,95.0,159.0,1.848148148148148,PM-2.5,0.0,58.0,22.0,2.0,1016.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-01-23,199,13.373333333333331,26.349382716049384,2.27037037037037,0.0,148.11111111111111,1.848148148148148,PM-2.5,0.0,49.0,23.0,3.0,1013.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-01-23,239,0.2,8.7,3.7,0.0,189.0,4.6,PM-2.5,0.0,49.0,23.0,3.0,1013.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-01-23,219,11.0,28.0,2.0,123.0,169.0,2.0,PM-2.5,0.0,49.0,23.0,3.3,1013.5
Hà Nội,"Trụ sở Công an P .Hàng Mã, Vietnam",21.03982,105.84726,2021-01-23,396,40.0,37.0,2.27037037037037,130.0,170.0,1.848148148148148,PM-2.5,0.0,49.0,23.0,3.0,1013.0
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-01-23,199,7.0,33.0,2.27037037037037,81.0,149.0,1.848148148148148,PM-2.5,0.0,49.0,23.0,3.3,1013.5
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-01-23,207,9.0,35.0,2.27037037037037,92.0,157.0,1.848148148148148,PM-2.5,0.0,49.0,23.0,3.0,1013.0
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-01-23,210,10.0,23.0,4.0,106.0,160.0,1.0,PM-2.5,0.0,49.0,23.0,3.3,1013.5
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-01-23,217,13.0,20.0,2.27037037037037,123.0,167.0,1.848148148148148,PM-2.5,0.0,49.0,23.0,3.0,1013.0
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-01-23,201,12.0,23.0,2.27037037037037,83.0,151.0,1.848148148148148,PM-2.5,0.0,49.0,23.0,3.0,1013.0
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-01-23,218,11.0,31.0,2.27037037037037,121.0,168.0,1.848148148148148,PM-2.5,0.0,49.0,23.0,3.3,1013.5
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-01-23,205,11.0,26.349382716049384,2.27037037037037,89.0,155.0,1.848148148148148,PM-2.5,0.0,49.0,23.0,3.0,1013.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-01-25,199,13.373333333333331,26.349382716049384,2.27037037037037,0.0,148.11111111111111,1.848148148148148,PM-2.5,0.0,77.0,21.0,3.0,1015.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-01-25,194,0.2,12.8,0.9,0.0,139.0,1.6,PM-2.5,0.0,77.0,21.0,3.0,1015.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-01-25,251,23.0,23.0,1.0,95.0,147.0,2.0,PM-2.5,0.0,77.0,21.0,3.8,1015.0
Hà Nội,"Trụ sở Công an P .Hàng Mã, Vietnam",21.03982,105.84726,2021-01-25,200,51.0,48.0,2.27037037037037,102.0,150.0,1.848148148148148,PM-2.5,0.0,77.0,21.0,3.8,1015.0
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-01-25,177,5.0,11.0,2.27037037037037,66.0,106.0,1.848148148148148,PM-2.5,0.0,77.0,21.0,3.8,1015.0
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-01-25,190,13.0,26.0,2.27037037037037,77.0,132.0,1.848148148148148,PM-2.5,0.0,77.0,21.0,3.8,1015.0
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-01-25,197,6.0,15.0,2.0,84.0,145.0,1.0,PM-2.5,0.0,77.0,21.0,3.8,1015.0
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-01-25,198,15.0,24.0,2.27037037037037,102.0,146.0,1.848148148148148,PM-2.5,0.0,77.0,21.0,3.0,1015.0
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-01-25,178,9.0,10.0,2.27037037037037,61.0,108.0,1.848148148148148,PM-2.5,0.0,77.0,21.0,3.8,1015.0
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-01-25,211,17.0,23.0,2.27037037037037,104.0,151.0,1.848148148148148,PM-2.5,0.0,77.0,21.0,3.8,1015.0
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-01-25,179,8.0,26.349382716049384,2.27037037037037,61.0,109.0,1.848148148148148,PM-2.5,0.0,77.0,21.0,3.8,1015.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-01-26,199,13.373333333333331,26.349382716049384,2.27037037037037,0.0,148.11111111111111,1.848148148148148,PM-2.5,0.0,53.0,25.0,4.1,1014.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-01-26,192,0.1,10.1,4.5,0.0,134.0,1.6,PM-2.5,0.0,53.0,25.0,4.1,1014.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-01-26,187,12.0,23.0,2.0,87.0,126.0,2.0,PM-2.5,0.0,57.0,24.5,3.8,1014.0
Hà Nội,"Trụ sở Công an P .Hàng Mã, Vietnam",21.03982,105.84726,2021-01-26,193,15.0,27.0,2.27037037037037,82.0,117.0,1.848148148148148,PM-2.5,0.0,57.0,24.5,3.8,1014.0
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-01-26,160,4.0,11.0,2.27037037037037,51.0,73.0,1.848148148148148,PM-2.5,0.0,57.0,24.5,3.8,1014.0
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-01-26,167,6.0,25.0,2.27037037037037,56.0,86.0,1.848148148148148,PM-2.5,0.0,57.0,24.5,3.8,1014.0
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-01-26,176,5.0,22.0,3.0,64.0,104.0,1.0,PM-2.5,0.0,57.0,24.5,3.8,1014.0
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-01-26,181,8.0,14.0,2.27037037037037,83.0,113.0,1.848148148148148,PM-2.5,0.0,57.0,24.5,3.8,1014.0
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-01-26,159,5.0,8.0,2.27037037037037,47.0,71.0,1.848148148148148,PM-2.5,0.0,57.0,24.5,3.8,1014.0
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-01-26,183,8.0,20.0,2.27037037037037,69.0,117.0,1.848148148148148,PM-2.5,0.0,57.0,24.5,3.8,1014.0
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-01-26,163,6.0,26.349382716049384,2.27037037037037,55.0,79.0,1.848148148148148,PM-2.5,0.0,57.0,24.5,3.8,1014.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-01-27,199,13.373333333333331,26.349382716049384,2.27037037037037,0.0,148.11111111111111,1.848148148148148,PM-2.5,0.0,60.0,23.0,2.5,1013.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-01-27,179,0.2,15.6,3.7,0.0,109.0,2.1,PM-2.5,0.0,60.0,23.0,2.5,1013.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-01-27,167,13.0,19.0,3.0,71.0,87.0,2.0,PM-2.5,0.0,60.0,23.0,3.0,1014.0
Hà Nội,"Trụ sở Công an P .Hàng Mã, Vietnam",21.03982,105.84726,2021-01-27,476,48.0,50.0,2.27037037037037,58.0,88.0,1.848148148148148,PM-2.5,0.0,60.0,23.0,3.0,1014.0
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-01-27,159,4.0,13.0,2.27037037037037,47.0,71.0,1.848148148148148,PM-2.5,0.0,60.0,23.0,3.0,1014.0
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-01-27,155,5.0,21.0,2.27037037037037,46.0,63.0,1.848148148148148,PM-2.5,0.0,60.0,23.0,3.0,1014.0
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-01-27,164,5.0,12.0,5.0,53.0,80.0,1.0,PM-2.5,0.0,60.0,23.0,3.0,1014.0
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-01-27,166,5.0,8.0,2.27037037037037,64.0,84.0,1.848148148148148,PM-2.5,0.0,60.0,23.0,3.0,1014.0
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-01-27,160,5.0,8.0,2.27037037037037,47.0,72.0,1.848148148148148,PM-2.5,0.0,60.0,23.0,3.0,1014.0
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-01-27,165,9.0,19.0,2.27037037037037,56.0,82.0,1.848148148148148,PM-2.5,0.0,60.0,23.0,3.0,1014.0
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-01-27,156,4.0,26.349382716049384,2.27037037037037,46.0,65.0,1.848148148148148,PM-2.5,0.0,60.0,23.0,3.0,1014.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-01-29,199,13.373333333333331,26.349382716049384,2.27037037037037,0.0,148.11111111111111,1.848148148148148,PM-2.5,0.0,49.0,22.0,3.0,1018.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-01-29,214,0.2,14.2,0.9,0.0,164.0,5.1,PM-2.5,0.0,49.0,22.0,3.0,1018.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-01-29,195,12.0,24.0,3.0,99.0,141.0,1.0,PM-2.5,0.0,49.0,22.0,3.3,1019.0
Hà Nội,"Trụ sở Công an P .Hàng Mã, Vietnam",21.03982,105.84726,2021-01-29,376,38.0,54.0,2.27037037037037,98.0,145.0,1.848148148148148,PM-2.5,0.0,49.0,22.0,3.3,1019.0
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-01-29,172,6.0,22.0,2.27037037037037,60.0,96.0,1.848148148148148,PM-2.5,0.0,49.0,22.0,3.3,1019.0
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-01-29,177,10.0,30.0,2.27037037037037,64.0,106.0,1.848148148148148,PM-2.5,0.0,49.0,22.0,3.3,1019.0
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-01-29,192,6.0,18.0,5.0,74.0,134.0,1.0,PM-2.5,0.0,49.0,22.0,3.3,1019.0
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-01-29,194,10.0,15.0,2.27037037037037,97.0,139.0,1.848148148148148,PM-2.5,0.0,49.0,22.0,3.3,1019.0
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-01-29,171,10.0,16.0,2.27037037037037,61.0,94.0,1.848148148148148,PM-2.5,0.0,49.0,22.0,3.3,1019.0
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-01-29,218,18.0,28.0,2.27037037037037,96.0,138.0,1.848148148148148,PM-2.5,0.0,49.0,22.0,3.3,1019.0
